_id,SUBSCRIPTION_DATE,SUBSCRIPTION_COUNTY,SUBSCRIBER_DOMESTIC_FOREIGN,LONGITUDE,LATITUDE,NUMBER_OF_SUBSCRIBER
8281,2018-03-26,EYÜP SULTAN,Yerli,28.926066,41.083861,2
8282,2018-11-10,KARTAL,Yerli,29.187151,40.888024,2
8283,2019-01-05,KARTAL,Yerli,29.189967,40.892454,4
8284,2018-03-31,BAKIRKÖY,Yerli,28.820556,40.978551,2
8285,2019-12-04,ESENLER,Yerli,28.873136,41.053895,3
8286,2018-08-23,BEYOĞLU,Yerli,28.94027,41.04725,1
8287,2018-07-05,BAKIRKÖY,Yerli,28.884828,40.999602,3
8288,2018-11-09,BAĞCILAR,Yerli,28.870054,41.033384,2
8289,2018-06-11,BAKIRKÖY,Yerli,28.820556,40.978551,6
8290,2018-10-25,KARTAL,Yerli,29.189967,40.892454,3
8291,2019-03-20,ŞİŞLİ,Yerli,28.989035,41.057795,1
8292,2018-04-24,KARTAL,Yerli,29.189967,40.892454,2
8293,2018-08-13,SANCAKTEPE,Yerli,29.233057,40.978484,1
8294,2018-05-21,MALTEPE,Yerli,29.121198,40.924531,29
8295,2019-08-21,SARIYER,Yabancı,29.052015,41.106615,1
8296,2020-01-15,SANCAKTEPE,Yerli,29.245335,41.015681,3
8297,2020-09-03,SANCAKTEPE,Yerli,29.233057,40.978484,1
8298,2020-02-17,BAKIRKÖY,Yerli,28.884828,40.999602,1
8299,2019-08-04,EYÜP SULTAN,Yerli,28.933511,41.047359,9
8300,2017-12-01,FATİH,Yerli,28.941171,41.017758,2
8301,2020-02-14,ESENLER,Yerli,28.873136,41.053895,1
8302,2019-10-07,MALTEPE,Yerli,29.121198,40.924531,2
8303,2017-12-22,ÇEKMEKÖY,Yerli,29.338858,41.077425,1
8304,2018-05-19,KÜÇÜKÇEKMECE,Yerli,28.794331,41.009652,1
8305,2018-06-27,BAKIRKÖY,Yerli,28.820556,40.978551,6
8306,2019-02-23,KÜÇÜKÇEKMECE,Yerli,28.80303,41.030465,1
8307,2018-12-28,BAKIRKÖY,Yerli,28.820556,40.978551,1
8308,2018-05-06,FATİH,Yabancı,28.972482,41.007712,1
8309,2019-08-14,BEYOĞLU,Yabancı,28.582684,41.012259,1
8310,2019-04-22,EYÜP SULTAN,Yerli,28.933511,41.047359,9
8311,2019-03-06,GAZİOSMANPAŞA,Yerli,28.912558,41.06034,1
8312,2018-03-29,SULTANGAZİ,Yerli,28.88001,41.10769,1
8313,2019-08-12,EYÜP SULTAN,Yerli,28.921595,41.080995,2
8314,2019-08-25,SARIYER,Yerli,29.055617,41.143438,4
8315,2020-03-01,ESENLER,Yerli,28.873136,41.053895,5
8316,2017-11-10,EYÜP SULTAN,Yerli,28.948922,41.082908,1
8317,2018-10-14,BEŞİKTAŞ,Yerli,29.00736,41.041218,1
8318,2018-09-16,BEYOĞLU,Yerli,28.989684,41.031331,1
8319,2018-11-18,BAKIRKÖY,Yerli,28.820556,40.978551,3
8320,2020-02-28,MALTEPE,Yerli,29.121198,40.924531,7
8321,2017-11-15,FATİH,Yerli,28.941171,41.017758,1
8322,2019-04-14,MALTEPE,Yerli,29.121198,40.924531,17
8323,2020-01-10,ŞİŞLİ,Yerli,28.981998,41.068341,1
8324,2019-04-06,EYÜP SULTAN,Yerli,28.926066,41.083861,1
8325,2018-10-14,ESENLER,Yerli,28.873136,41.053895,1
8326,2019-09-11,BEŞİKTAŞ,Yabancı,29.00736,41.041218,3
8327,2018-12-23,EYÜP SULTAN,Yerli,28.921595,41.080995,1
8328,2018-08-26,BAKIRKÖY,Yabancı,28.820556,40.978551,13
8329,2019-11-05,KARTAL,Yerli,29.161455,40.905838,5
8330,2019-09-19,KAĞITHANE,Yerli,28.573054,41.035648,1
8331,2018-09-14,SANCAKTEPE,Yerli,29.233057,40.978484,4
8332,2018-08-14,BAKIRKÖY,Yerli,28.884828,40.999602,3
8333,2020-01-14,BAŞAKŞEHİR,Yerli,28.76499,41.08854,1
8334,2019-09-09,SANCAKTEPE,Yerli,29.233057,40.978484,1
8335,2019-04-20,KÜÇÜKÇEKMECE,Yerli,28.796872,41.044715,7
8336,2018-10-10,KAĞITHANE,Yerli,28.922037,41.004253,2
8337,2018-09-22,EYÜP SULTAN,Yabancı,28.933511,41.047359,2
8338,2018-06-19,BAKIRKÖY,Yerli,28.884828,40.999602,2
8339,2019-07-06,ÜMRANİYE,Yerli,29.105734,41.017041,1
8340,2019-01-05,KARTAL,Yerli,29.18905,40.90657,1
8341,2019-06-14,BAKIRKÖY,Yerli,28.884828,40.999602,2
8342,2018-12-23,İSTANBUL,Yerli,28.58272,41.01418,24
8343,2019-05-06,AVCILAR,Yerli,28.731161,40.980151,1
8344,2019-11-16,MALTEPE,Yerli,29.121198,40.924531,17
8345,2019-06-22,BAKIRKÖY,Yerli,28.820556,40.978551,1
8346,2019-11-24,EYÜP SULTAN,Yerli,28.926066,41.083861,1
8347,2019-04-10,SANCAKTEPE,Yerli,29.120662,41.011656,1
8348,2018-12-28,BAKIRKÖY,Yerli,28.863824,40.986566,2
8349,2019-01-10,ESENLER,Yerli,28.873136,41.053895,2
8350,2018-08-14,KARTAL,Yerli,29.189967,40.892454,9
8351,2018-07-13,FATİH,Yerli,28.972482,41.007712,2
8352,2018-12-05,KAĞITHANE,Yerli,28.922037,41.004253,4
8353,2018-07-22,BEYOĞLU,Yerli,28.989684,41.031331,3
8354,2019-03-07,ESENLER,Yerli,28.873136,41.053895,1
8355,2019-03-27,KÜÇÜKÇEKMECE,Yerli,28.80303,41.030465,5
8356,2019-02-06,KARTAL,Yerli,29.189967,40.892454,6
8357,2018-08-30,KARTAL,Yerli,29.187151,40.888024,8
8358,2017-11-16,BEYOĞLU,Yerli,28.989684,41.031331,5
8359,2018-09-24,KAĞITHANE,Yerli,28.922037,41.004253,1
8360,2018-03-06,EYÜP SULTAN,Yabancı,28.933511,41.047359,1
8361,2018-12-07,İSTANBUL,Yerli,28.58272,41.01418,15
8362,2019-05-02,BEŞİKTAŞ,Yerli,29.00736,41.041218,2
8363,2018-04-03,EYÜP SULTAN,Yerli,28.948922,41.082908,1
8364,2018-04-17,KAĞITHANE,Yerli,28.922037,41.004253,9
8365,2018-11-02,BAKIRKÖY,Yerli,28.85035,40.98367,1
8366,2019-09-13,SANCAKTEPE,Yabancı,29.245335,41.015681,1
8367,2019-04-02,ZEYTİNBURNU,Yerli,28.920379,40.990971,1
8368,2018-10-22,BEŞİKTAŞ,Yerli,29.011161,41.085842,1
8369,2018-11-18,SARIYER,Yerli,29.051827,41.124858,1
8370,2019-06-15,KÜÇÜKÇEKMECE,Yerli,28.788922,40.987307,1
8371,2019-02-25,EYÜP SULTAN,Yerli,28.933511,41.047359,2
8372,2018-11-03,AVCILAR,Yerli,28.705535,40.995034,1
8373,2019-04-04,KÜÇÜKÇEKMECE,Yerli,28.796872,41.044715,2
8374,2019-08-10,KÜÇÜKÇEKMECE,Yerli,28.796872,41.044715,3
8375,2019-01-22,AVCILAR,Yerli,28.731161,40.980151,1
8376,2018-06-18,BAĞCILAR,Yerli,28.870054,41.033384,11
8377,2019-04-30,İSTANBUL,Yerli,28.58272,41.01418,1
8378,2019-11-21,KARTAL,Yerli,29.161455,40.905838,1
8379,2019-09-17,EYÜP SULTAN,Yabancı,28.933511,41.047359,1
8380,2019-01-20,SANCAKTEPE,Yerli,29.245335,41.015681,4
8381,2019-08-09,KARTAL,Yerli,29.189967,40.892454,8
8382,2019-11-14,AVCILAR,Yerli,28.725479,40.985393,1
8383,2018-08-14,KARTAL,Yerli,29.187151,40.888024,7
8384,2019-07-09,BEYOĞLU,Yerli,28.94027,41.04725,1
8385,2019-05-29,EYÜP SULTAN,Yabancı,28.933511,41.047359,1
8386,2018-11-20,AVCILAR,Yerli,28.705535,40.995034,2
8387,2018-03-13,BEŞİKTAŞ,Yerli,29.011161,41.085842,1
8388,2020-02-13,MALTEPE,Yerli,29.121198,40.924531,9
8389,2018-06-12,BAKIRKÖY,Yerli,28.820556,40.978551,7
8390,2020-02-17,SANCAKTEPE,Yerli,29.233057,40.978484,1
8391,2020-02-11,AVCILAR,Yerli,28.705535,40.995034,1
8392,2017-03-17,KADIKÖY,Yerli,29.023297,40.593952,2
8393,2020-03-19,BAŞAKŞEHİR,Yerli,29.011473,41.080041,3
8394,2019-08-06,KADIKÖY,Yerli,29.10925,40.95838,2
8395,2019-03-24,ESENLER,Yerli,28.873136,41.053895,4
8396,2017-12-10,BAKIRKÖY,Yerli,28.820556,40.978551,4
8397,2020-02-19,BEYOĞLU,Yerli,28.582684,41.012259,1
8398,2019-06-24,KÜÇÜKÇEKMECE,Yerli,28.80303,41.030465,5
8399,2018-12-08,İSTANBUL,Yerli,28.58272,41.01418,14
8400,2019-07-17,KARTAL,Yerli,29.161455,40.905838,1
8401,2019-08-03,KÜÇÜKÇEKMECE,Yerli,28.80303,41.030465,1
8402,2019-10-07,ŞİŞLİ,Yerli,28.986104,41.066846,2
8403,2018-07-27,BEYOĞLU,Yabancı,28.989684,41.031331,3
8404,2019-07-16,MALTEPE,Yabancı,29.121198,40.924531,4
8405,2019-10-23,ŞİŞLİ,Yerli,28.989035,41.057795,2
8406,2019-07-06,BAYRAMPAŞA,Yerli,28.89269,41.03853,2
8407,2017-12-24,ÜMRANİYE,Yerli,29.105734,41.017041,7
8408,2018-04-28,EYÜP SULTAN,Yerli,28.921595,41.080995,3
8409,2019-11-21,ZEYTİNBURNU,Yerli,28.920379,40.990971,1
8410,2019-07-24,EYÜP SULTAN,Yabancı,28.933511,41.047359,2
8411,2018-01-07,BAKIRKÖY,Yabancı,28.820556,40.978551,5
8412,2019-10-01,KADIKÖY,Yerli,29.10925,40.95838,1
8413,2018-10-09,EYÜP SULTAN,Yabancı,28.933511,41.047359,2
8414,2019-07-07,BAŞAKŞEHİR,Yerli,29.011473,41.080041,3
8415,2018-10-13,İSTANBUL,Yerli,28.58272,41.01418,26
8416,2019-01-06,FATİH,Yerli,28.972482,41.007712,1
8417,2019-08-01,BEYKOZ,Yerli,29.138382,41.075281,1
8418,2019-11-22,BAKIRKÖY,Yerli,28.884828,40.999602,4
8419,2019-09-11,KARTAL,Yerli,29.189967,40.892454,3
8420,2020-03-06,KÜÇÜKÇEKMECE,Yerli,28.80303,41.030465,26
8421,2019-07-25,SARIYER,Yerli,29.052015,41.106615,1
8422,2018-12-26,ESENLER,Yerli,28.873136,41.053895,2
8423,2017-11-16,FATİH,Yerli,28.941171,41.017758,1
8424,2019-07-10,KAĞITHANE,Yerli,28.573054,41.035648,2
8425,2018-12-28,SANCAKTEPE,Yerli,29.237764,40.995229,1
8426,2019-01-06,SARIYER,Yerli,29.090822,41.243239,2
8427,2019-02-07,KARTAL,Yerli,29.189967,40.892454,2
8428,2018-10-18,FATİH,Yerli,28.941171,41.017758,2
8429,2018-10-17,SANCAKTEPE,Yerli,29.245335,41.015681,2
8430,2019-03-10,SANCAKTEPE,Yerli,29.245335,41.015681,2
8431,2019-07-12,MALTEPE,Yerli,29.121198,40.924531,18
8432,2019-06-30,SANCAKTEPE,Yerli,29.245335,41.015681,1
8433,2019-06-24,KAĞITHANE,Yerli,28.573054,41.035648,1
8434,2019-07-04,EYÜP SULTAN,Yerli,28.921595,41.080995,2
8435,2019-03-14,EYÜP SULTAN,Yerli,28.933511,41.047359,9
8436,2017-12-21,EYÜP SULTAN,Yerli,28.933511,41.047359,8
8437,2019-03-12,BEYOĞLU,Yerli,28.582684,41.012259,1
8438,2020-03-04,MALTEPE,Yabancı,29.121198,40.924531,1
8439,2017-11-16,BAKIRKÖY,Yerli,28.884828,40.999602,3
8440,2019-03-27,BAKIRKÖY,Yerli,28.820556,40.978551,5
8441,2019-01-14,BAKIRKÖY,Yerli,28.820556,40.978551,3
8442,2016-06-02,KADIKÖY,Yerli,29.023297,40.593952,1
8443,2018-05-26,BAĞCILAR,Yerli,28.870054,41.033384,5
8444,2016-03-19,KAĞITHANE,Yerli,28.573054,41.035648,1
8445,2019-09-27,FATİH,Yerli,28.951582,41.005137,1
8446,2017-10-16,BEYOĞLU,Yerli,28.94027,41.04725,1
8447,2018-08-31,KARTAL,Yerli,29.187151,40.888024,5
8448,2018-07-21,MALTEPE,Yabancı,29.121198,40.924531,1
8449,2019-01-30,FATİH,Yerli,28.943655,40.998944,5
8450,2019-02-23,KARTAL,Yerli,29.189967,40.892454,11
8451,2016-05-14,KAĞITHANE,Yerli,28.573054,41.035648,1
8452,2020-02-10,SARIYER,Yerli,29.052015,41.106615,1
8453,2018-10-26,SARIYER,Yerli,29.090822,41.243239,2
8454,2019-05-17,MALTEPE,Yerli,29.121198,40.924531,11
8455,2019-07-28,MALTEPE,Yerli,29.121198,40.924531,155
8456,2020-09-26,BEYOĞLU,Yabancı,28.582684,41.012259,1
8457,2019-07-14,ESENLER,Yerli,28.888605,41.037593,2
8458,2018-10-02,FATİH,Yerli,28.941171,41.017758,1
8459,2019-12-30,ŞİŞLİ,Yabancı,29.011473,41.080041,2
8460,2019-08-26,KARTAL,Yerli,29.187151,40.888024,1
8461,2019-02-22,SANCAKTEPE,Yerli,29.245335,41.015681,2
8462,2018-02-25,BEŞİKTAŞ,Yerli,29.011161,41.085842,3
8463,2018-07-17,İSTANBUL,Yerli,28.58272,41.01418,28
8464,2018-12-12,SANCAKTEPE,Yerli,29.233057,40.978484,1
8465,2018-09-27,İSTANBUL,Yerli,28.58272,41.01418,16
8466,2019-04-09,BEŞİKTAŞ,Yerli,29.00736,41.041218,1
8467,2018-09-05,ESENLER,Yerli,28.873136,41.053895,1
8468,2019-07-29,KADIKÖY,Yerli,29.023297,40.593952,1
8469,2018-04-08,SANCAKTEPE,Yerli,29.233057,40.978484,2
8470,2018-08-21,SULTANGAZİ,Yerli,28.88001,41.10769,1
8471,2018-09-25,KAĞITHANE,Yerli,28.922037,41.004253,2
8472,2019-10-16,EYÜP SULTAN,Yerli,28.933511,41.047359,1
8473,2018-03-30,SULTANGAZİ,Yerli,28.88001,41.10769,1
8474,2018-09-15,SANCAKTEPE,Yerli,29.245335,41.015681,4
8475,2019-04-20,FATİH,Yerli,28.951582,41.005137,1
8476,2019-06-02,MALTEPE,Yerli,29.121198,40.924531,31
8477,2018-05-31,BAKIRKÖY,Yabancı,28.820556,40.978551,2
8478,2018-07-06,KARTAL,Yerli,29.189967,40.892454,9
8479,2019-01-30,SARIYER,Yerli,29.051827,41.124858,1
8480,2018-03-11,MALTEPE,Yerli,29.121198,40.924531,26
8481,2019-09-27,BAKIRKÖY,Yerli,28.884828,40.999602,1
8482,2019-02-08,KÜÇÜKÇEKMECE,Yerli,28.796872,41.044715,1
8483,2018-02-20,BAKIRKÖY,Yerli,28.820556,40.978551,4
8484,2018-07-30,SARIYER,Yerli,29.090822,41.243239,1
8485,2019-08-13,EYÜP SULTAN,Yerli,28.921595,41.080995,1
8486,2019-04-26,ŞİŞLİ,Yabancı,29.011473,41.080041,1
8487,2019-06-04,BEŞİKTAŞ,Yerli,29.00736,41.041218,7
8488,2019-03-08,ESENLER,Yerli,28.873136,41.053895,1
8489,2019-06-27,ATAŞEHİR,Yerli,29.147233,40.977902,1
8490,2018-12-06,KAĞITHANE,Yerli,28.922037,41.004253,3
8491,2017-12-25,EYÜP SULTAN,Yabancı,28.933511,41.047359,1
8492,2018-01-22,EYÜP SULTAN,Yerli,28.933511,41.047359,5
8493,2018-04-25,KARTAL,Yerli,29.187151,40.888024,2
8494,2019-04-04,FATİH,Yerli,28.945011,41.009663,1
8495,2018-07-05,BAĞCILAR,Yerli,28.870054,41.033384,5
8496,2020-03-22,AVCILAR,Yerli,28.725479,40.985393,1
8497,2019-01-20,BAŞAKŞEHİR,Yerli,28.76499,41.08854,1
8498,2019-01-15,KÜÇÜKÇEKMECE,Yerli,28.80303,41.030465,1
8499,2016-10-05,KAĞITHANE,Yerli,28.573054,41.035648,1
8500,2017-01-01,KAĞITHANE,Yerli,28.573054,41.035648,1
8501,2018-07-29,EYÜP SULTAN,Yabancı,28.933511,41.047359,3
8502,2019-05-08,ŞİŞLİ,Yerli,29.011473,41.080041,1
8503,2019-07-03,ŞİŞLİ,Yerli,28.989035,41.057795,3
8504,2018-11-11,KARTAL,Yerli,29.189967,40.892454,1
8505,2019-08-02,BAKIRKÖY,Yerli,28.884828,40.999602,3
8506,2018-12-05,BAKIRKÖY,Yerli,28.863824,40.986566,6
8507,2018-01-27,KARTAL,Yerli,29.187151,40.888024,1
8508,2019-02-06,SANCAKTEPE,Yerli,29.231847,40.978859,1
8509,2019-07-11,ŞİŞLİ,Yerli,28.981998,41.068341,1
8510,2019-10-20,EYÜP SULTAN,Yabancı,28.933511,41.047359,1
8511,2019-05-26,KADIKÖY,Yerli,29.10925,40.95838,1
8512,2018-10-05,EYÜP SULTAN,Yerli,28.926066,41.083861,1
8513,2017-10-06,BEYKOZ,Yerli,29.138382,41.075281,1
8514,2019-12-07,SANCAKTEPE,Yerli,29.245335,41.015681,2
8515,2019-05-15,KÜÇÜKÇEKMECE,Yerli,28.794421,41.009518,2
8516,2020-02-22,BAKIRKÖY,Yabancı,28.884828,40.999602,1
8517,2019-05-13,EYÜP SULTAN,Yabancı,28.933511,41.047359,1
8518,2018-09-15,SANCAKTEPE,Yerli,29.233057,40.978484,2
8519,2018-09-24,BAKIRKÖY,Yerli,28.820556,40.978551,5
8520,2020-01-06,ESENLER,Yerli,28.873136,41.053895,1
8521,2018-04-14,ESENLER,Yerli,28.873136,41.053895,1
8522,2019-07-18,BEYOĞLU,Yerli,28.582684,41.012259,1
8523,2019-01-22,FATİH,Yerli,28.972482,41.007712,2
8524,2019-03-12,KÜÇÜKÇEKMECE,Yerli,28.80303,41.030465,1
8525,2018-04-25,FATİH,Yerli,28.941171,41.017758,1
8526,2019-05-23,AVCILAR,Yerli,28.721885,40.981178,1
8527,2019-10-24,MALTEPE,Yerli,29.121198,40.924531,6
8528,2019-07-20,EYÜP SULTAN,Yerli,28.933511,41.047359,18
8529,2018-03-16,BAKIRKÖY,Yerli,28.884828,40.999602,1
8530,2019-08-07,BAYRAMPAŞA,Yerli,28.912704,41.033193,1
8531,2018-08-18,MALTEPE,Yerli,29.121198,40.924531,62
8532,2019-01-23,KÜÇÜKÇEKMECE,Yerli,28.796872,41.044715,7
8533,2019-01-21,SANCAKTEPE,Yerli,29.233057,40.978484,1
8534,2019-05-28,BAŞAKŞEHİR,Yerli,28.76499,41.08854,1
8535,2018-07-22,KARTAL,Yerli,29.189967,40.892454,11
8536,2018-05-23,KARTAL,Yabancı,29.187151,40.888024,2
8537,2019-05-02,SARIYER,Yabancı,29.052015,41.106615,1
8538,2019-08-20,ŞİŞLİ,Yerli,29.011473,41.080041,1
8539,2019-08-14,SARIYER,Yabancı,28.890811,41.002993,2
8540,2019-01-10,GAZİOSMANPAŞA,Yerli,28.912558,41.06034,1
8541,2018-07-06,BAKIRKÖY,Yerli,28.884828,40.999602,4
8542,2020-02-01,SANCAKTEPE,Yerli,29.233057,40.978484,4
8543,2019-01-09,İSTANBUL,Yerli,28.58272,41.01418,15
8544,2018-11-10,SANCAKTEPE,Yerli,29.233057,40.978484,5
8545,2018-09-09,BEYOĞLU,Yerli,28.94027,41.04725,3
8546,2020-02-03,KÜÇÜKÇEKMECE,Yerli,28.796872,41.044715,1
8547,2019-05-07,BEYOĞLU,Yerli,28.582684,41.012259,1
8548,2019-04-19,SANCAKTEPE,Yerli,29.245335,41.015681,1
8549,2019-07-08,EYÜP SULTAN,Yabancı,28.933511,41.047359,2
8550,2018-08-07,BAKIRKÖY,Yerli,28.884828,40.999602,3
8551,2017-10-29,ÜMRANİYE,Yerli,29.105734,41.017041,3
8552,2018-09-27,EYÜP SULTAN,Yerli,28.948922,41.082908,1
8553,2019-06-24,AVCILAR,Yerli,28.725479,40.985393,1
8554,2019-04-28,SARIYER,Yerli,29.052015,41.106615,13
8555,2019-10-27,BAŞAKŞEHİR,Yerli,29.011473,41.080041,1
8556,2019-08-26,SARIYER,Yerli,29.055617,41.143438,1
8557,2018-03-28,BAKIRKÖY,Yabancı,28.884828,40.999602,1
8558,2018-03-21,BEYOĞLU,Yabancı,28.989684,41.031331,2
8559,2019-06-20,BEŞİKTAŞ,Yerli,29.00736,41.041218,2
8560,2019-12-21,ESENLER,Yerli,28.873136,41.053895,9
8561,2019-04-13,AVCILAR,Yerli,28.725479,40.985393,3
8562,2018-01-14,EYÜP SULTAN,Yerli,28.948922,41.082908,1
8563,2018-10-13,MALTEPE,Yerli,29.121198,40.924531,13
8564,2019-01-05,EYÜP SULTAN,Yabancı,28.933511,41.047359,1
8565,2019-04-20,KARTAL,Yerli,29.161455,40.905838,2
8566,2018-07-25,EYÜP SULTAN,Yerli,28.933511,41.047359,9
8567,2020-06-05,BAKIRKÖY,Yabancı,28.820556,40.978551,1
8568,2020-01-04,MALTEPE,Yerli,29.121198,40.924531,4
8569,2018-06-07,EYÜP SULTAN,Yerli,28.948922,41.082908,1
8570,2018-03-21,BAKIRKÖY,Yabancı,28.884828,40.999602,3
8571,2019-04-03,ÜMRANİYE,Yerli,29.105734,41.017041,2
8572,2018-09-20,EYÜP SULTAN,Yerli,28.926066,41.083861,1
8573,2019-01-07,FATİH,Yerli,28.972482,41.007712,1
8574,2019-12-02,AVCILAR,Yerli,28.725479,40.985393,2
8575,2018-03-26,KAĞITHANE,Yerli,28.922037,41.004253,4
8576,2018-09-29,BAKIRKÖY,Yabancı,28.820556,40.978551,10
8577,2020-01-26,KARTAL,Yerli,29.161455,40.905838,2
8578,2017-09-14,BAKIRKÖY,Yerli,28.820556,40.978551,1
8579,2019-09-20,BAKIRKÖY,Yerli,28.863824,40.986566,7
8580,2019-05-22,SANCAKTEPE,Yerli,29.245335,41.015681,3
8581,2019-03-31,EYÜP SULTAN,Yerli,28.933511,41.047359,9
8582,2019-11-10,MALTEPE,Yerli,29.121198,40.924531,58
8583,2019-07-02,FATİH,Yerli,28.972482,41.007712,2
8584,2018-12-01,İSTANBUL,Yerli,28.58272,41.01418,12
8585,2019-08-16,BEŞİKTAŞ,Yerli,29.00736,41.041218,3
8586,2018-07-31,BAKIRKÖY,Yerli,28.820556,40.978551,5
8587,2019-03-29,KÜÇÜKÇEKMECE,Yerli,28.80303,41.030465,2
8588,2019-03-18,ÜMRANİYE,Yerli,29.105734,41.017041,2
8589,2018-05-12,KARTAL,Yerli,29.187151,40.888024,2
8590,2020-01-12,ŞİŞLİ,Yerli,29.011473,41.080041,1
8591,2018-11-21,KÜÇÜKÇEKMECE,Yerli,28.80303,41.030465,3
8592,2019-04-01,BAKIRKÖY,Yabancı,28.820556,40.978551,19
8593,2018-04-26,KARTAL,Yerli,29.189967,40.892454,5
8594,2019-09-03,SANCAKTEPE,Yerli,29.120662,41.011656,1
8595,2019-05-03,SARIYER,Yabancı,29.052015,41.106615,2
8596,2019-12-10,KÜÇÜKÇEKMECE,Yerli,28.796872,41.044715,2
8597,2018-04-05,EYÜP SULTAN,Yerli,28.933511,41.047359,13
8598,2019-01-05,ÜMRANİYE,Yerli,29.105734,41.017041,1
8599,2019-07-19,KÜÇÜKÇEKMECE,Yerli,28.796872,41.044715,2
8600,2017-12-11,BAKIRKÖY,Yerli,28.820556,40.978551,6
8601,2019-04-14,AVCILAR,Yerli,28.725479,40.985393,2
8602,2018-05-21,KAĞITHANE,Yerli,28.922037,41.004253,3
8603,2017-10-31,EYÜP SULTAN,Yabancı,28.933511,41.047359,1
8604,2017-12-24,BEYOĞLU,Yabancı,28.989684,41.031331,1
8605,2019-07-17,SANCAKTEPE,Yerli,29.233057,40.978484,4
8606,2019-05-17,ŞİŞLİ,Yerli,28.986104,41.066846,1
8607,2020-02-13,ŞİŞLİ,Yerli,29.011473,41.080041,2
8608,2018-08-01,KAĞITHANE,Yerli,28.922037,41.004253,1
8609,2019-01-18,EYÜP SULTAN,Yerli,28.933511,41.047359,15
8610,2020-09-19,ESENLER,Yerli,28.888605,41.037593,1
8611,2019-03-03,EYÜP SULTAN,Yabancı,28.933511,41.047359,1
8612,2019-04-24,EYÜP SULTAN,Yerli,28.921595,41.080995,1
8613,2019-12-18,KÜÇÜKÇEKMECE,Yerli,28.80303,41.030465,2
8614,2019-05-25,ŞİŞLİ,Yerli,29.011473,41.080041,2
8615,2017-11-13,BAKIRKÖY,Yabancı,28.820556,40.978551,8
8616,2019-10-14,KARTAL,Yerli,29.18905,40.90657,1
8617,2018-11-01,BEŞİKTAŞ,Yerli,29.011161,41.085842,2
8618,2018-03-17,BAKIRKÖY,Yerli,28.884828,40.999602,1
8619,2019-01-10,MALTEPE,Yerli,29.121198,40.924531,1
8620,2019-06-21,ESENLER,Yerli,28.873136,41.053895,2
8621,2017-11-10,BEYOĞLU,Yerli,28.989684,41.031331,1
8622,2018-10-03,KARTAL,Yerli,29.189967,40.892454,2
8623,2018-01-15,EYÜP SULTAN,Yerli,28.948922,41.082908,1
8624,2018-07-30,EYÜP SULTAN,Yabancı,28.933511,41.047359,3
8625,2018-04-16,SULTANGAZİ,Yerli,28.88001,41.10769,1
8626,2019-10-13,ZEYTİNBURNU,Yerli,28.920379,40.990971,1
8627,2019-07-10,SARIYER,Yerli,29.052015,41.106615,1
8628,2020-01-03,AVCILAR,Yerli,28.725479,40.985393,1
8629,2018-03-18,BEYOĞLU,Yerli,28.989684,41.031331,2
8630,2019-04-29,SARIYER,Yerli,29.052015,41.106615,2
8631,2019-03-21,KAĞITHANE,Yerli,28.922037,41.004253,3
8632,2020-10-16,BAKIRKÖY,Yerli,28.820556,40.978551,1
8633,2018-08-11,EYÜP SULTAN,Yerli,28.933511,41.047359,7
8634,2019-04-22,KÜÇÜKÇEKMECE,Yerli,28.788922,40.987307,1
8635,2019-06-16,SARIYER,Yerli,28.890811,41.002993,2
8636,2019-04-08,EYÜP SULTAN,Yerli,28.948922,41.082908,1
8637,2019-03-05,KAĞITHANE,Yerli,28.922037,41.004253,3
8638,2018-06-24,MALTEPE,Yerli,29.121198,40.924531,19
8639,2020-02-18,ZEYTİNBURNU,Yerli,28.920379,40.990971,1
8640,2017-10-14,SULTANGAZİ,Yerli,28.88001,41.10769,2
8641,2020-01-10,KARTAL,Yerli,29.161455,40.905838,1
8642,2020-02-18,SANCAKTEPE,Yerli,29.233057,40.978484,1
8643,2018-10-03,BAKIRKÖY,Yerli,28.884828,40.999602,3
8644,2018-03-16,SANCAKTEPE,Yerli,29.245335,41.015681,2
8645,2018-10-26,EYÜP SULTAN,Yabancı,28.933511,41.047359,10
8646,2018-08-29,BEYOĞLU,Yabancı,28.989684,41.031331,4
8647,2019-11-20,AVCILAR,Yabancı,28.705535,40.995034,1
8648,2018-09-04,İSTANBUL,Yerli,28.58272,41.01418,25
8649,2017-11-15,ÜMRANİYE,Yerli,29.105734,41.017041,4
8650,2020-02-06,EYÜP SULTAN,Yerli,28.921595,41.080995,1
8651,2018-09-26,BEYOĞLU,Yerli,28.94027,41.04725,2
8652,2019-09-01,BEŞİKTAŞ,Yerli,29.00736,41.041218,1
8653,2020-03-17,MALTEPE,Yerli,29.121198,40.924531,6
8654,2018-07-22,SANCAKTEPE,Yerli,29.233057,40.978484,2
8655,2019-07-27,AVCILAR,Yerli,28.705535,40.995034,1
8656,2018-06-29,BAKIRKÖY,Yerli,28.820556,40.978551,8
8657,2020-02-19,KARTAL,Yerli,29.189967,40.892454,3
8658,2019-11-12,ESENLER,Yerli,28.873136,41.053895,2
8659,2019-04-30,AVCILAR,Yerli,28.725479,40.985393,1
8660,2018-06-13,KARTAL,Yerli,29.189967,40.892454,2
8661,2018-02-08,EYÜP SULTAN,Yerli,28.933511,41.047359,4
8662,2019-08-02,SANCAKTEPE,Yerli,29.233057,40.978484,4
